offset,ibi_duration,timestamp,Subject,Exam
6382.917175,0.484397,1544033726.917175,S2,Final
6383.464075,0.5469,1544033727.464075,S2,Final
6383.979724,0.515649,1544033727.979724,S2,Final
6384.510998,0.531274,1544033728.510998,S2,Final
6385.042272,0.531274,1544033729.042272,S2,Final
6385.511044,0.468771,1544033729.511044,S2,Final
6386.042318,0.531274,1544033730.042318,S2,Final
6386.573592,0.531274,1544033730.573592,S2,Final
6387.136118,0.562526,1544033731.136118,S2,Final
6397.77723,0.625029,1544033741.77723,S2,Final
6398.402259,0.625029,1544033742.402259,S2,Final
6399.011662,0.609403,1544033743.011662,S2,Final
6399.63669,0.625029,1544033743.63669,S2,Final
6400.214842,0.578151,1544033744.214842,S2,Final
6400.808619,0.593777,1544033744.808619,S2,Final
6401.402396,0.593777,1544033745.402396,S2,Final
6401.980548,0.578151,1544033745.980548,S2,Final
6402.558699,0.578151,1544033746.558699,S2,Final
6413.746711,0.515649,1544033757.746711,S2,Final
6414.277986,0.531274,1544033758.277986,S2,Final
6414.69988,0.421894,1544033758.69988,S2,Final
6418.028157,0.578151,1544033762.028157,S2,Final
6418.653186,0.625029,1544033762.653186,S2,Final
6419.309466,0.65628,1544033763.309466,S2,Final
6419.809489,0.500023,1544033763.809489,S2,Final
6423.184643,0.609403,1544033767.184643,S2,Final
6423.809672,0.625029,1544033767.809672,S2,Final
6424.419075,0.609403,1544033768.419075,S2,Final
6425.012852,0.593777,1544033769.012852,S2,Final
6425.669132,0.65628,1544033769.669132,S2,Final
6426.372289,0.703157,1544033770.372289,S2,Final
6427.028569,0.65628,1544033771.028569,S2,Final
6427.669224,0.640654,1544033771.669224,S2,Final
6428.372381,0.703157,1544033772.372381,S2,Final
6429.044286,0.671906,1544033773.044286,S2,Final
6429.731818,0.687531,1544033773.731818,S2,Final
6430.372472,0.640654,1544033774.372472,S2,Final
6431.060004,0.687531,1544033775.060004,S2,Final
6431.685032,0.625029,1544033775.685032,S2,Final
6432.27881,0.593777,1544033776.27881,S2,Final
6439.951036,0.562526,1544033783.951036,S2,Final
6440.544813,0.593777,1544033784.544813,S2,Final
6441.122964,0.578151,1544033785.122964,S2,Final
6441.779244,0.65628,1544033785.779244,S2,Final
6442.34177,0.562526,1544033786.34177,S2,Final
6442.982424,0.640654,1544033786.982424,S2,Final
6443.591827,0.609403,1544033787.591827,S2,Final
6444.138727,0.5469,1544033788.138727,S2,Final
6444.763756,0.625029,1544033788.763756,S2,Final
6445.388785,0.625029,1544033789.388785,S2,Final
6446.091942,0.703157,1544033790.091942,S2,Final
6446.654468,0.562526,1544033790.654468,S2,Final
6447.248245,0.593777,1544033791.248245,S2,Final
6464.311526,0.671906,1544033808.311526,S2,Final
6464.983432,0.671906,1544033808.983432,S2,Final
6465.702214,0.718783,1544033809.702214,S2,Final
6466.327243,0.625029,1544033810.327243,S2,Final
6466.936646,0.609403,1544033810.936646,S2,Final
6467.530423,0.593777,1544033811.530423,S2,Final
6468.155452,0.625029,1544033812.155452,S2,Final
6468.874235,0.718783,1544033812.874235,S2,Final
6469.421135,0.5469,1544033813.421135,S2,Final
6470.014912,0.593777,1544033814.014912,S2,Final
6470.608689,0.593777,1544033814.608689,S2,Final
6471.202466,0.593777,1544033815.202466,S2,Final
6471.858746,0.65628,1544033815.858746,S2,Final
6472.499401,0.640654,1544033816.499401,S2,Final
6473.093178,0.593777,1544033817.093178,S2,Final
6473.640078,0.5469,1544033817.640078,S2,Final
6474.186978,0.5469,1544033818.186978,S2,Final
6474.780755,0.593777,1544033818.780755,S2,Final
6475.327655,0.5469,1544033819.327655,S2,Final
6475.905807,0.578151,1544033819.905807,S2,Final
6476.468332,0.562526,1544033820.468332,S2,Final
6476.968355,0.500023,1544033820.968355,S2,Final
6486.406287,0.5469,1544033830.406287,S2,Final
6486.90631,0.500023,1544033830.90631,S2,Final
6487.468836,0.562526,1544033831.468836,S2,Final
6488.015736,0.5469,1544033832.015736,S2,Final
6488.562636,0.5469,1544033832.562636,S2,Final
6489.109536,0.5469,1544033833.109536,S2,Final
6489.672062,0.562526,1544033833.672062,S2,Final
6490.234587,0.562526,1544033834.234587,S2,Final
6490.906493,0.671906,1544033834.906493,S2,Final
6491.484645,0.578151,1544033835.484645,S2,Final
6492.125299,0.640654,1544033836.125299,S2,Final
6492.70345,0.578151,1544033836.70345,S2,Final
6493.312853,0.609403,1544033837.312853,S2,Final
6493.828502,0.515649,1544033837.828502,S2,Final
6503.422691,0.515649,1544033847.422691,S2,Final
6503.922714,0.500023,1544033847.922714,S2,Final
6504.453988,0.531274,1544033848.453988,S2,Final
6504.954011,0.500023,1544033848.954011,S2,Final
6505.454034,0.500023,1544033849.454034,S2,Final
6505.938431,0.484397,1544033849.938431,S2,Final
6506.45408,0.515649,1544033850.45408,S2,Final
6506.969728,0.515649,1544033850.969728,S2,Final
6507.501003,0.531274,1544033851.501003,S2,Final
6508.079154,0.578151,1544033852.079154,S2,Final
6508.64168,0.562526,1544033852.64168,S2,Final
6509.313586,0.671906,1544033853.313586,S2,Final
6509.860486,0.5469,1544033853.860486,S2,Final
6516.329532,0.484397,1544033860.329532,S2,Final
6516.938935,0.609403,1544033860.938935,S2,Final
6517.532712,0.593777,1544033861.532712,S2,Final
6518.188992,0.65628,1544033862.188992,S2,Final
6518.704641,0.515649,1544033862.704641,S2,Final
6519.282792,0.578151,1544033863.282792,S2,Final
6519.829692,0.5469,1544033863.829692,S2,Final
6520.470346,0.640654,1544033864.470346,S2,Final
6521.048498,0.578151,1544033865.048498,S2,Final
6521.689152,0.640654,1544033865.689152,S2,Final
6522.298555,0.609403,1544033866.298555,S2,Final
6522.892332,0.593777,1544033866.892332,S2,Final
6523.532987,0.640654,1544033867.532987,S2,Final
6524.111138,0.578151,1544033868.111138,S2,Final
6524.736167,0.625029,1544033868.736167,S2,Final
6525.408072,0.671906,1544033869.408072,S2,Final
6525.986224,0.578151,1544033869.986224,S2,Final
6526.705007,0.718783,1544033870.705007,S2,Final
6529.564513,0.640654,1544033873.564513,S2,Final
6530.142664,0.578151,1544033874.142664,S2,Final
6530.689564,0.5469,1544033874.689564,S2,Final
6531.25209,0.562526,1544033875.25209,S2,Final
6531.845867,0.593777,1544033875.845867,S2,Final
6532.45527,0.609403,1544033876.45527,S2,Final
6533.080299,0.625029,1544033877.080299,S2,Final
6533.705327,0.625029,1544033877.705327,S2,Final
6534.361607,0.65628,1544033878.361607,S2,Final
6535.064764,0.703157,1544033879.064764,S2,Final
6535.580413,0.515649,1544033879.580413,S2,Final
6539.080573,0.562526,1544033883.080573,S2,Final
6539.658725,0.578151,1544033883.658725,S2,Final
6540.236876,0.578151,1544033884.236876,S2,Final
6540.815028,0.578151,1544033884.815028,S2,Final
6541.424431,0.609403,1544033885.424431,S2,Final
6541.955705,0.531274,1544033885.955705,S2,Final
6542.455728,0.500023,1544033886.455728,S2,Final
6543.033879,0.578151,1544033887.033879,S2,Final
6543.549528,0.515649,1544033887.549528,S2,Final
6544.143305,0.593777,1544033888.143305,S2,Final
6544.752708,0.609403,1544033888.752708,S2,Final
6545.377737,0.625029,1544033889.377737,S2,Final
6546.002765,0.625029,1544033890.002765,S2,Final
6546.627794,0.625029,1544033890.627794,S2,Final
6547.221571,0.593777,1544033891.221571,S2,Final
6547.815348,0.593777,1544033891.815348,S2,Final
6548.362248,0.5469,1544033892.362248,S2,Final
6548.9404,0.578151,1544033892.9404,S2,Final
6549.502925,0.562526,1544033893.502925,S2,Final
6550.127954,0.625029,1544033894.127954,S2,Final
6550.69048,0.562526,1544033894.69048,S2,Final
6556.15948,0.640654,1544033900.15948,S2,Final
6556.768883,0.609403,1544033900.768883,S2,Final
6557.378286,0.609403,1544033901.378286,S2,Final
6557.925186,0.5469,1544033901.925186,S2,Final
6558.503337,0.578151,1544033902.503337,S2,Final
6559.050237,0.5469,1544033903.050237,S2,Final
6559.65964,0.609403,1544033903.65964,S2,Final
6560.300295,0.640654,1544033904.300295,S2,Final
6560.878446,0.578151,1544033904.878446,S2,Final
6561.534726,0.65628,1544033905.534726,S2,Final
6562.112878,0.578151,1544033906.112878,S2,Final
6562.722281,0.609403,1544033906.722281,S2,Final
6563.378561,0.65628,1544033907.378561,S2,Final
6563.972338,0.593777,1544033907.972338,S2,Final
6564.597366,0.625029,1544033908.597366,S2,Final
6565.175518,0.578151,1544033909.175518,S2,Final
6565.769295,0.593777,1544033909.769295,S2,Final
6566.331821,0.562526,1544033910.331821,S2,Final
6573.879041,0.578151,1544033917.879041,S2,Final
6574.519696,0.640654,1544033918.519696,S2,Final
6575.113473,0.593777,1544033919.113473,S2,Final
6575.722876,0.609403,1544033919.722876,S2,Final
6583.879499,0.515649,1544033927.879499,S2,Final
6590.692311,0.578151,1544033934.692311,S2,Final
6591.270462,0.578151,1544033935.270462,S2,Final
6591.879865,0.609403,1544033935.879865,S2,Final
6592.489268,0.609403,1544033936.489268,S2,Final
6593.083045,0.593777,1544033937.083045,S2,Final
6593.692448,0.609403,1544033937.692448,S2,Final
6594.2706,0.578151,1544033938.2706,S2,Final
6594.848751,0.578151,1544033938.848751,S2,Final
6595.458154,0.609403,1544033939.458154,S2,Final
6596.067557,0.609403,1544033940.067557,S2,Final
6596.630083,0.562526,1544033940.630083,S2,Final
6597.192608,0.562526,1544033941.192608,S2,Final
6597.77076,0.578151,1544033941.77076,S2,Final
6598.364537,0.593777,1544033942.364537,S2,Final
6598.942688,0.578151,1544033942.942688,S2,Final
6599.52084,0.578151,1544033943.52084,S2,Final
6600.06774,0.5469,1544033944.06774,S2,Final
6600.677143,0.609403,1544033944.677143,S2,Final
6601.145914,0.468771,1544033945.145914,S2,Final
6601.770943,0.625029,1544033945.770943,S2,Final
6602.333469,0.562526,1544033946.333469,S2,Final
6602.895994,0.562526,1544033946.895994,S2,Final
6603.45852,0.562526,1544033947.45852,S2,Final
6603.958543,0.500023,1544033947.958543,S2,Final
6604.536695,0.578151,1544033948.536695,S2,Final
6605.130472,0.593777,1544033949.130472,S2,Final
6605.677372,0.5469,1544033949.677372,S2,Final
6606.239897,0.562526,1544033950.239897,S2,Final
6606.771172,0.531274,1544033950.771172,S2,Final
6607.318072,0.5469,1544033951.318072,S2,Final
6607.849346,0.531274,1544033951.849346,S2,Final
6610.474466,0.578151,1544033954.474466,S2,Final
6610.990115,0.515649,1544033954.990115,S2,Final
6611.537015,0.5469,1544033955.537015,S2,Final
6612.068289,0.531274,1544033956.068289,S2,Final
6612.583938,0.515649,1544033956.583938,S2,Final
6613.224592,0.640654,1544033957.224592,S2,Final
6613.771492,0.5469,1544033957.771492,S2,Final
6614.271515,0.500023,1544033958.271515,S2,Final
6639.178905,0.687531,1544033983.178905,S2,Final
6639.850811,0.671906,1544033983.850811,S2,Final
6642.975954,0.609403,1544033986.975954,S2,Final
6643.460351,0.484397,1544033987.460351,S2,Final
6643.976,0.515649,1544033987.976,S2,Final
6644.554151,0.578151,1544033988.554151,S2,Final
6652.476389,0.65628,1544033996.476389,S2,Final
6653.117043,0.640654,1544033997.117043,S2,Final
6653.773323,0.65628,1544033997.773323,S2,Final
6659.554838,0.625029,1544034003.554838,S2,Final
6660.164241,0.609403,1544034004.164241,S2,Final
6660.695515,0.531274,1544034004.695515,S2,Final
6661.320544,0.625029,1544034005.320544,S2,Final
6661.929947,0.609403,1544034005.929947,S2,Final
6662.508098,0.578151,1544034006.508098,S2,Final
6663.039372,0.531274,1544034007.039372,S2,Final
6663.586272,0.5469,1544034007.586272,S2,Final
6664.195675,0.609403,1544034008.195675,S2,Final
6664.789453,0.593777,1544034008.789453,S2,Final
6665.38323,0.593777,1544034009.38323,S2,Final
6665.992633,0.609403,1544034009.992633,S2,Final
6666.602036,0.609403,1544034010.602036,S2,Final
6684.759117,0.578151,1544034028.759117,S2,Final
6685.431022,0.671906,1544034029.431022,S2,Final
6685.962297,0.531274,1544034029.962297,S2,Final
6686.524822,0.562526,1544034030.524822,S2,Final
6687.102974,0.578151,1544034031.102974,S2,Final
6687.728003,0.625029,1544034031.728003,S2,Final
6695.181469,0.65628,1544034039.181469,S2,Final
6695.775246,0.593777,1544034039.775246,S2,Final
6696.4159,0.640654,1544034040.4159,S2,Final
6697.009677,0.593777,1544034041.009677,S2,Final
6697.61908,0.609403,1544034041.61908,S2,Final
6698.228483,0.609403,1544034042.228483,S2,Final
6698.853512,0.625029,1544034042.853512,S2,Final
6699.431663,0.578151,1544034043.431663,S2,Final
6700.056692,0.625029,1544034044.056692,S2,Final
6700.666095,0.609403,1544034044.666095,S2,Final
6701.259872,0.593777,1544034045.259872,S2,Final
6701.822398,0.562526,1544034045.822398,S2,Final
6702.447426,0.625029,1544034046.447426,S2,Final
6703.056829,0.609403,1544034047.056829,S2,Final
6703.666232,0.609403,1544034047.666232,S2,Final
6704.244384,0.578151,1544034048.244384,S2,Final
6704.806909,0.562526,1544034048.806909,S2,Final
6705.385061,0.578151,1544034049.385061,S2,Final
6705.994464,0.609403,1544034049.994464,S2,Final
6706.588241,0.593777,1544034050.588241,S2,Final
6707.228895,0.640654,1544034051.228895,S2,Final
6707.838298,0.609403,1544034051.838298,S2,Final
6708.463327,0.625029,1544034052.463327,S2,Final
6709.150858,0.687531,1544034053.150858,S2,Final
6709.697758,0.5469,1544034053.697758,S2,Final
6710.291535,0.593777,1544034054.291535,S2,Final
6710.900938,0.609403,1544034054.900938,S2,Final
6711.494715,0.593777,1544034055.494715,S2,Final
6712.088493,0.593777,1544034056.088493,S2,Final
6712.697896,0.609403,1544034056.697896,S2,Final
6713.276047,0.578151,1544034057.276047,S2,Final
6713.869824,0.593777,1544034057.869824,S2,Final
6714.43235,0.562526,1544034058.43235,S2,Final
6714.963624,0.531274,1544034058.963624,S2,Final
6721.854565,0.578151,1544034065.854565,S2,Final
6722.448342,0.593777,1544034066.448342,S2,Final
6733.745734,0.562526,1544034077.745734,S2,Final
6734.339511,0.593777,1544034078.339511,S2,Final
6743.511806,0.578151,1544034087.511806,S2,Final
6744.074332,0.562526,1544034088.074332,S2,Final
6744.636858,0.562526,1544034088.636858,S2,Final
6759.450036,0.562526,1544034103.450036,S2,Final
6760.012561,0.562526,1544034104.012561,S2,Final
6760.590713,0.578151,1544034104.590713,S2,Final
6761.153239,0.562526,1544034105.153239,S2,Final
6761.700139,0.5469,1544034105.700139,S2,Final
6762.247039,0.5469,1544034106.247039,S2,Final
6767.872296,0.531274,1544034111.872296,S2,Final
6768.372319,0.500023,1544034112.372319,S2,Final
6768.887968,0.515649,1544034112.887968,S2,Final
6769.49737,0.609403,1544034113.49737,S2,Final
6770.044271,0.5469,1544034114.044271,S2,Final
6770.606796,0.562526,1544034114.606796,S2,Final
6771.184948,0.578151,1544034115.184948,S2,Final
6771.747473,0.562526,1544034115.747473,S2,Final
6772.325625,0.578151,1544034116.325625,S2,Final
6772.935028,0.609403,1544034116.935028,S2,Final
6773.544431,0.609403,1544034117.544431,S2,Final
6774.138208,0.593777,1544034118.138208,S2,Final
6774.794488,0.65628,1544034118.794488,S2,Final
6775.435142,0.640654,1544034119.435142,S2,Final
6776.044545,0.609403,1544034120.044545,S2,Final
6776.638322,0.593777,1544034120.638322,S2,Final
6777.2321,0.593777,1544034121.2321,S2,Final
6777.841502,0.609403,1544034121.841502,S2,Final
6778.404028,0.562526,1544034122.404028,S2,Final
6778.950928,0.5469,1544034122.950928,S2,Final
6779.52908,0.578151,1544034123.52908,S2,Final
6780.122857,0.593777,1544034124.122857,S2,Final
6780.716634,0.593777,1544034124.716634,S2,Final
6781.326037,0.609403,1544034125.326037,S2,Final
6786.498149,0.578151,1544034130.498149,S2,Final
6787.060674,0.562526,1544034131.060674,S2,Final
6787.638826,0.578151,1544034131.638826,S2,Final
6788.232603,0.593777,1544034132.232603,S2,Final
6788.810755,0.578151,1544034132.810755,S2,Final
6789.37328,0.562526,1544034133.37328,S2,Final
6789.935806,0.562526,1544034133.935806,S2,Final
6790.482706,0.5469,1544034134.482706,S2,Final
6791.029606,0.5469,1544034135.029606,S2,Final
6791.576506,0.5469,1544034135.576506,S2,Final
6792.139032,0.562526,1544034136.139032,S2,Final
6792.701558,0.562526,1544034136.701558,S2,Final
6793.248458,0.5469,1544034137.248458,S2,Final
6793.732855,0.484397,1544034137.732855,S2,Final
6798.092429,0.578151,1544034142.092429,S2,Final
6798.608078,0.515649,1544034142.608078,S2,Final
6799.108101,0.500023,1544034143.108101,S2,Final
6799.592498,0.484397,1544034143.592498,S2,Final
6800.092521,0.500023,1544034144.092521,S2,Final
6800.592544,0.500023,1544034144.592544,S2,Final
6801.076941,0.484397,1544034145.076941,S2,Final
6801.623841,0.5469,1544034145.623841,S2,Final
6802.13949,0.515649,1544034146.13949,S2,Final
6802.68639,0.5469,1544034146.68639,S2,Final
6803.264541,0.578151,1544034147.264541,S2,Final
6803.873944,0.609403,1544034147.873944,S2,Final
6810.655504,0.578151,1544034154.655504,S2,Final
6811.249282,0.593777,1544034155.249282,S2,Final
6811.843059,0.593777,1544034155.843059,S2,Final
6812.436836,0.593777,1544034156.436836,S2,Final
6818.171474,0.531274,1544034162.171474,S2,Final
6818.749625,0.578151,1544034162.749625,S2,Final
6819.343402,0.593777,1544034163.343402,S2,Final
6819.905928,0.562526,1544034163.905928,S2,Final
6820.484079,0.578151,1544034164.484079,S2,Final
6821.109108,0.625029,1544034165.109108,S2,Final
6821.687259,0.578151,1544034165.687259,S2,Final
6822.202908,0.515649,1544034166.202908,S2,Final
6822.812311,0.609403,1544034166.812311,S2,Final
6823.406088,0.593777,1544034167.406088,S2,Final
6823.999865,0.593777,1544034167.999865,S2,Final
6837.938003,0.562526,1544034181.938003,S2,Final
6838.500529,0.562526,1544034182.500529,S2,Final
6839.078681,0.578151,1544034183.078681,S2,Final
6839.625581,0.5469,1544034183.625581,S2,Final
6840.172481,0.5469,1544034184.172481,S2,Final
6840.750632,0.578151,1544034184.750632,S2,Final
6841.297532,0.5469,1544034185.297532,S2,Final
6841.875684,0.578151,1544034185.875684,S2,Final
6842.453835,0.578151,1544034186.453835,S2,Final
6842.922606,0.468771,1544034186.922606,S2,Final
6843.469507,0.5469,1544034187.469507,S2,Final
6844.032032,0.562526,1544034188.032032,S2,Final
6844.547681,0.515649,1544034188.547681,S2,Final
6845.063329,0.515649,1544034189.063329,S2,Final
6845.594604,0.531274,1544034189.594604,S2,Final
6846.125878,0.531274,1544034190.125878,S2,Final
6853.329333,0.5469,1544034197.329333,S2,Final
6853.81373,0.484397,1544034197.81373,S2,Final
6854.391881,0.578151,1544034198.391881,S2,Final
6854.860653,0.468771,1544034198.860653,S2,Final
6855.360676,0.500023,1544034199.360676,S2,Final
6855.907576,0.5469,1544034199.907576,S2,Final
6856.532604,0.625029,1544034200.532604,S2,Final
6857.142007,0.609403,1544034201.142007,S2,Final
6857.720159,0.578151,1544034201.720159,S2,Final
6858.29831,0.578151,1544034202.29831,S2,Final
6858.876462,0.578151,1544034202.876462,S2,Final
6859.470239,0.593777,1544034203.470239,S2,Final
6860.064016,0.593777,1544034204.064016,S2,Final
6860.657793,0.593777,1544034204.657793,S2,Final
6861.314073,0.65628,1544034205.314073,S2,Final
6861.923476,0.609403,1544034205.923476,S2,Final
6862.532879,0.609403,1544034206.532879,S2,Final
6863.157908,0.625029,1544034207.157908,S2,Final
6863.798562,0.640654,1544034207.798562,S2,Final
6864.407965,0.609403,1544034208.407965,S2,Final
6864.986116,0.578151,1544034208.986116,S2,Final
6865.548642,0.562526,1544034209.548642,S2,Final
6866.126794,0.578151,1544034210.126794,S2,Final
6866.720571,0.593777,1544034210.720571,S2,Final
6867.376851,0.65628,1544034211.376851,S2,Final
6867.986254,0.609403,1544034211.986254,S2,Final
6868.595657,0.609403,1544034212.595657,S2,Final
6869.158182,0.562526,1544034213.158182,S2,Final
6869.720708,0.562526,1544034213.720708,S2,Final
6870.283234,0.562526,1544034214.283234,S2,Final
6870.877011,0.593777,1544034214.877011,S2,Final
6871.470788,0.593777,1544034215.470788,S2,Final
6872.064565,0.593777,1544034216.064565,S2,Final
6872.658343,0.593777,1544034216.658343,S2,Final
6873.25212,0.593777,1544034217.25212,S2,Final
6873.861523,0.609403,1544034217.861523,S2,Final
6874.439674,0.578151,1544034218.439674,S2,Final
6874.986574,0.5469,1544034218.986574,S2,Final
6875.5491,0.562526,1544034219.5491,S2,Final
6876.111626,0.562526,1544034220.111626,S2,Final
6876.674151,0.562526,1544034220.674151,S2,Final
6877.267929,0.593777,1544034221.267929,S2,Final
6877.814829,0.5469,1544034221.814829,S2,Final
6878.439857,0.625029,1544034222.439857,S2,Final
6879.018009,0.578151,1544034223.018009,S2,Final
6879.533657,0.515649,1544034223.533657,S2,Final
6880.096183,0.562526,1544034224.096183,S2,Final
6880.611832,0.515649,1544034224.611832,S2,Final
6881.143106,0.531274,1544034225.143106,S2,Final
6895.20625,0.609403,1544034239.20625,S2,Final
6895.784401,0.578151,1544034239.784401,S2,Final
6896.378178,0.593777,1544034240.378178,S2,Final
6896.95633,0.578151,1544034240.95633,S2,Final
6897.565733,0.609403,1544034241.565733,S2,Final
6898.222013,0.65628,1544034242.222013,S2,Final
6898.862667,0.640654,1544034242.862667,S2,Final
6899.47207,0.609403,1544034243.47207,S2,Final
6900.065847,0.593777,1544034244.065847,S2,Final
6900.690876,0.625029,1544034244.690876,S2,Final
6901.347156,0.65628,1544034245.347156,S2,Final
6902.019062,0.671906,1544034246.019062,S2,Final
6902.597213,0.578151,1544034246.597213,S2,Final
6903.206616,0.609403,1544034247.206616,S2,Final
6903.84727,0.640654,1544034247.84727,S2,Final
6904.50355,0.65628,1544034248.50355,S2,Final
6905.128579,0.625029,1544034249.128579,S2,Final
6905.737982,0.609403,1544034249.737982,S2,Final
6906.331759,0.593777,1544034250.331759,S2,Final
6906.925536,0.593777,1544034250.925536,S2,Final
6907.534939,0.609403,1544034251.534939,S2,Final
6908.191219,0.65628,1544034252.191219,S2,Final
6908.847499,0.65628,1544034252.847499,S2,Final
6909.535031,0.687531,1544034253.535031,S2,Final
6910.191311,0.65628,1544034254.191311,S2,Final
6910.863216,0.671906,1544034254.863216,S2,Final
6911.503871,0.640654,1544034255.503871,S2,Final
6912.113274,0.609403,1544034256.113274,S2,Final
6912.722677,0.609403,1544034256.722677,S2,Final
6913.316454,0.593777,1544034257.316454,S2,Final
6918.566694,0.500023,1544034262.566694,S2,Final
6919.176097,0.609403,1544034263.176097,S2,Final
6919.707371,0.531274,1544034263.707371,S2,Final
6920.363651,0.65628,1544034264.363651,S2,Final
6920.941803,0.578151,1544034264.941803,S2,Final
6921.566831,0.625029,1544034265.566831,S2,Final
6922.144983,0.578151,1544034266.144983,S2,Final
6922.707509,0.562526,1544034266.707509,S2,Final
6923.316911,0.609403,1544034267.316911,S2,Final
6923.926314,0.609403,1544034267.926314,S2,Final
6924.566969,0.640654,1544034268.566969,S2,Final
6925.223249,0.65628,1544034269.223249,S2,Final
6925.879529,0.65628,1544034269.879529,S2,Final
6926.56706,0.687531,1544034270.56706,S2,Final
6927.22334,0.65628,1544034271.22334,S2,Final
6927.848369,0.625029,1544034271.848369,S2,Final
6928.457772,0.609403,1544034272.457772,S2,Final
6929.067175,0.609403,1544034273.067175,S2,Final
6929.676578,0.609403,1544034273.676578,S2,Final
6930.270355,0.593777,1544034274.270355,S2,Final
6930.83288,0.562526,1544034274.83288,S2,Final
6931.411032,0.578151,1544034275.411032,S2,Final
6938.161341,0.531274,1544034282.161341,S2,Final
6938.661364,0.500023,1544034282.661364,S2,Final
6939.145761,0.484397,1544034283.145761,S2,Final
6939.739538,0.593777,1544034283.739538,S2,Final
6940.239561,0.500023,1544034284.239561,S2,Final
6940.802087,0.562526,1544034284.802087,S2,Final
6941.30211,0.500023,1544034285.30211,S2,Final
6941.833384,0.531274,1544034285.833384,S2,Final
6942.442787,0.609403,1544034286.442787,S2,Final
6943.005313,0.562526,1544034287.005313,S2,Final
6943.614716,0.609403,1544034287.614716,S2,Final
6944.208493,0.593777,1544034288.208493,S2,Final
6944.80227,0.593777,1544034288.80227,S2,Final
6945.380421,0.578151,1544034289.380421,S2,Final
6945.974199,0.593777,1544034289.974199,S2,Final
6946.55235,0.578151,1544034290.55235,S2,Final
6947.083624,0.531274,1544034291.083624,S2,Final
6947.661776,0.578151,1544034291.661776,S2,Final
6948.208676,0.5469,1544034292.208676,S2,Final
6948.755576,0.5469,1544034292.755576,S2,Final
6949.255599,0.500023,1544034293.255599,S2,Final
6949.786873,0.531274,1544034293.786873,S2,Final
6950.349399,0.562526,1544034294.349399,S2,Final
6950.880673,0.531274,1544034294.880673,S2,Final
6951.458825,0.578151,1544034295.458825,S2,Final
6952.036976,0.578151,1544034296.036976,S2,Final
6952.599502,0.562526,1544034296.599502,S2,Final
6953.130776,0.531274,1544034297.130776,S2,Final
6953.677676,0.5469,1544034297.677676,S2,Final
6954.208951,0.531274,1544034298.208951,S2,Final
6954.833979,0.625029,1544034298.833979,S2,Final
6955.365253,0.531274,1544034299.365253,S2,Final
6955.990282,0.625029,1544034299.990282,S2,Final
6956.584059,0.593777,1544034300.584059,S2,Final
6957.177836,0.593777,1544034301.177836,S2,Final
6957.787239,0.609403,1544034301.787239,S2,Final
6958.412268,0.625029,1544034302.412268,S2,Final
6967.381428,0.578151,1544034311.381428,S2,Final
6967.990831,0.609403,1544034311.990831,S2,Final
6968.568983,0.578151,1544034312.568983,S2,Final
6969.100257,0.531274,1544034313.100257,S2,Final
6969.725286,0.625029,1544034313.725286,S2,Final
6970.350314,0.625029,1544034314.350314,S2,Final
6970.944092,0.593777,1544034314.944092,S2,Final
6971.537869,0.593777,1544034315.537869,S2,Final
6972.084769,0.5469,1544034316.084769,S2,Final
6972.678546,0.593777,1544034316.678546,S2,Final
6973.272323,0.593777,1544034317.272323,S2,Final
6973.8661,0.593777,1544034317.8661,S2,Final
6974.459877,0.593777,1544034318.459877,S2,Final
6975.053655,0.593777,1544034319.053655,S2,Final
6975.631806,0.578151,1544034319.631806,S2,Final
6976.225583,0.593777,1544034320.225583,S2,Final
6976.81936,0.593777,1544034320.81936,S2,Final
6977.397512,0.578151,1544034321.397512,S2,Final
6977.991289,0.593777,1544034321.991289,S2,Final
6983.929061,0.5469,1544034327.929061,S2,Final
6984.507212,0.578151,1544034328.507212,S2,Final
6985.069738,0.562526,1544034329.069738,S2,Final
6985.663515,0.593777,1544034329.663515,S2,Final
6986.241667,0.578151,1544034330.241667,S2,Final
6986.772941,0.531274,1544034330.772941,S2,Final
6987.28859,0.515649,1544034331.28859,S2,Final
6987.851115,0.562526,1544034331.851115,S2,Final
6988.38239,0.531274,1544034332.38239,S2,Final
6998.539105,0.515649,1544034342.539105,S2,Final
6999.117256,0.578151,1544034343.117256,S2,Final
6999.664156,0.5469,1544034343.664156,S2,Final
7000.273559,0.609403,1544034344.273559,S2,Final
7000.851711,0.578151,1544034344.851711,S2,Final
7001.398611,0.5469,1544034345.398611,S2,Final
7001.945511,0.5469,1544034345.945511,S2,Final
7002.508036,0.562526,1544034346.508036,S2,Final
7003.070562,0.562526,1544034347.070562,S2,Final
7003.664339,0.593777,1544034347.664339,S2,Final
7004.258116,0.593777,1544034348.258116,S2,Final
7004.867519,0.609403,1544034348.867519,S2,Final
7005.430045,0.562526,1544034349.430045,S2,Final
7006.055074,0.625029,1544034350.055074,S2,Final
7006.664477,0.609403,1544034350.664477,S2,Final
7007.289505,0.625029,1544034351.289505,S2,Final
7007.914534,0.625029,1544034351.914534,S2,Final
7008.492685,0.578151,1544034352.492685,S2,Final
7009.070837,0.578151,1544034353.070837,S2,Final
7009.664614,0.593777,1544034353.664614,S2,Final
7010.258391,0.593777,1544034354.258391,S2,Final
7010.867794,0.609403,1544034354.867794,S2,Final
7011.508448,0.640654,1544034355.508448,S2,Final
